CLUTCH_NUMBER	DATA_EGGS_FOUND	COLOR	MALE	FEMALE	REGION	POPULATION	MALE_STANDARD_LENGTH	MALE_MASS	FEMALE_STANDARD_LENGTH	FEMALE_MASS	MALE_LAT	MALE_LONG	FEMALE_LAT	FEMALE_LONG	TEMPERATURE	TANK	ROOM	CLUTCH_ORDER	DAYS_IN_TREATMENT	SAMPLE_NO	SL	MASS	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	19		0.0035	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	20		0.0035	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	21		0.0033	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	22		0.0036	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	23		0.0034	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	24		0.0035	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	25		0.0032	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	26		0.0033	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	27		0.0038	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	28		0.0033	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	29		0.0034	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	30		0.0031	
49	22/12/2022	white	CVLA049	CVLA098	core	Vlassof Cay	90.00	36.79	96.32	43.73	-16.657	145.990	-16.657	145.990	28.5	137	3	3	34	31		0.0032	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	1		0.0036	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	2		0.0035	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	3		0.0034	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	4		0.0035	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	5		0.0037	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	6		0.0041	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	7		0.0038	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	8		0.0040	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	9		0.0042	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	10		0.0041	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	11		0.0040	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	12		0.0041	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	13		0.0041	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	14		0.0034	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	15		0.0033	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	16		0.0037	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	17		0.0033	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	18		0.0035	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	19		0.0034	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	20		0.0031	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	21		0.0039	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	22		0.0035	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	23		0.0032	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	24		0.0034	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	25		0.0031	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	26		0.0028	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	27		0.0033	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	28		0.0027	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	29		0.0029	
51	24/12/2022	white	CARL218	CARL222	core	Arlington Reef	93.41	41.41	94.34	38.92	-16.702	145.986	-16.702	145.986	30	109	3	2	36	30		0.0031	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	1		0.0041	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	2		0.0045	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	3		0.0046	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	4		0.0050	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	5		0.0051	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	6		0.0051	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	7		0.0043	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	8		0.0042	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	9		0.0042	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	10		0.0040	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	11		0.0043	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	12		0.0046	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	13		0.0044	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	14		0.0047	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	15		0.0046	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	16		0.0046	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	17		0.0046	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	18		0.0045	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	19		0.0046	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	20		0.0047	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	21		0.0044	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	22		0.0042	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	23		0.0043	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	24		0.0045	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	25		0.0041	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	26		0.0040	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	27		0.0037	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	28		0.0033	
54	31/12/2022	white	CVLA106	CVLA091	core	Vlassof Cay	91.88	36.33	98.46	48.79	-16.657	145.990	-16.657	145.990	30	105	3	3	43	29		0.0035	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	1		0.0028	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	2		0.0032	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	3		0.0029	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	4		0.0034	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	5		0.0028	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	6		0.0031	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	7		0.0028	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	8		0.0027	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	9		0.0025	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	10		0.0028	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	11		0.0029	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	12		0.0029	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	13		0.0028	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	14		0.0023	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	15		0.0029	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	16		0.0030	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	17		0.0027	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	18		0.0028	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	19		0.0029	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	20		0.0030	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	21		0.0024	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	22		0.0027	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	23		0.0030	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	24		0.0025	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	25		0.0026	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	26		0.0027	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	27		0.0026	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	28		0.0029	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	29		0.0027	
55	1/01/2023	white	CPRE189	CPRE202	core	Pretty Patches	98.74	57.31	99.60	47.19	-16.622	146.042	-16.622	146.042	30	208	3	2	44	30		0.0031	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	1		0.0024	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	2		0.0025	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	3		0.0031	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	4		0.0030	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	5		0.0026	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	6		0.0028	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	7		0.0024	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	8		0.0026	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	9		0.0023	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	10		0.0025	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	11		0.0022	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	12		0.0021	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	13		0.0030	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	14		0.0036	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	15		0.0033	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	16		0.0025	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	17		0.0026	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	18		0.0023	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	19		0.0022	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	20		0.0031	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	21		0.0028	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	22		0.0023	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	23		0.0025	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	24		0.0024	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	25		0.0021	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	26		0.0026	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	27		0.0024	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	28		0.0023	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	29		0.0021	
56	4/01/2023	white	CARL217	CARL226	core	Arlington Reef	78.40	23.15	72.47	16.28	-16.702	145.986	-16.702	145.986	28.5	144	3	2	47	30		0.0022	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	1		0.0041	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	2		0.0040	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	3		0.0041	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	4		0.0042	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	5		0.0043	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	6		0.0040	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	7		0.0039	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	8		0.0041	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	9		0.0038	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	10		0.0039	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	11		0.0041	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	12		0.0039	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	13		0.0038	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	14		0.0040	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	15		0.0038	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	16		0.0037	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	17		0.0037	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	18		0.0038	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	19		0.0039	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	20		0.0038	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	21		0.0036	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	22		0.0037	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	23		0.0038	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	24		0.0039	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	25		0.0037	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	26		0.0039	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	27		0.0038	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	28		0.0039	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	29		0.0037	
57	5/01/2023	white	CARL241	CARL239	core	Arlington Reef	97.40	45.17	NA	NA	-16.702	145.986	-16.702	145.986	27	150	3	2	48	30		0.0036	
58	5/01/2023	white	CVLA089	CVLA059	core	Vlassof Cay	87.22	31.58	98.68	51.72	-16.657	145.990	-16.657	145.990	30	158	3	2	48	1		0.0034	
