CLUTCH_NUMBER	MALE	FEMALE	REGION	POPULATION	DATE_OF_HATCH	DATE_SAMPLED	AGE_DAYS	DEV_TEMP	TANK	REP	LENGTH	MASS	EXPERIMENT	NOTES		
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	337	2	38.61	1.9990	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	337	2	37.01	1.6288	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	337	2	31.67	1.0074	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	337	2	34.21	1.1909	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	28.5	337	2	27.77	0.7120	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	28.5	337	2	33.14	1.3259	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	28.5	337	2	37.66	1.6032	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	28.5	337	2	34.06	1.4123	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	28.5	337	2	32.96	1.3393	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	32.13	1.1439	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	37.45	1.6826	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	33.32	1.2891	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	35.35	1.3680	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	32.77	1.3492	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	36.10	1.4060	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	32.56	1.0903	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	29.76	0.8503	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	29.43	0.8221	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	36.47	1.5014	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	31.46	1.0443	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	30.16	0.8419	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	28.5	142	1	29.15	0.8332	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	28.5	142	1	33.38	1.3945	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	28.5	142	1	27.36	0.7490	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	28.5	142	1	33.57	1.4183	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	28.5	142	1	31.77	1.2907	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	28.5	142	1	28.84	0.9900	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	28.5	142	1	37.93	1.8860	Resp			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	28.5	142	1	27.74	0.7842	Resp			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	37.12	1.7055	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	36.70	1.4579	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	33.44	1.1644	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	36.31	1.5428	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	39.39	2.1844	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	34.43	1.3680	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	35.28	1.4170	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	32.58	1.1442	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	25.88	0.5291	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	31.84	1.0296	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	32.95	1.1489	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	37.56	1.5400	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	36.84	1.7230	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	29.05	0.8132	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	33.34	1.1385	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	32.71	1.1274	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	31.15	0.9429	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	32.69	1.0032	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	33.55	1.2969	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	30	331	2	34.51	1.2778	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	38.40	2.4160	LN			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	35.75	1.9700	LN			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	27.88	0.8510	LN			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	33.70	1.3476	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	33.49	1.2942	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	26.52	0.7190	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	35.52	1.7292	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	35.24	1.7749	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	29.80	1.0305	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	na	na	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	30	152	2	33.52	1.5706	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	30	152	2	35.52	1.7185	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	30	152	2	34.06	1.5833	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	30	152	2	32.65	1.4183	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	30	152	2	39.17	2.3944	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	36.19	1.6824	Resp			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	30	152	1	32.55	1.2987	Resp			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	33.52	1.3244	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	37.91	1.6936	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	31.89	1.1270	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	34.56	1.3551	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	33.78	1.2277	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	34.52	1.4122	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	32.50	1.2684	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	33.55	1.2007	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	36.36	1.5716	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	29.26	0.9136	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	27.38	0.7475	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	30.07	0.9149	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	32.62	1.0431	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	29.82	0.9356	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	357	1	28.99	0.8136	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	31.5	357	1	31.04	1.1524	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	31.5	357	1	26.08	0.5711	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	31.5	357	1	28.13	0.8605	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	31.5	357	1	27.50	0.7328	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	1/06/2023	135	31.5	357	1	29.95	1.0333	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	33.46	1.4270	LN			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	30.85	1.2040	LN			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	27.85	0.9210	LN			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	29.55	0.8601	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	37.26	1.6621	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	28.71	0.7578	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	34.67	1.3603	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	32.87	1.0683	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	31.77	1.0341	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	30.00	0.8238	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	27.95	0.6819	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	31.66	0.9964	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	27.88	1.9098	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	29.82	0.8938	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	27.13	0.5840	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	29.01	0.7489	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	16/06/2023	150	31.5	128	2	32.69	1.0818	growth			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	31.5	128	2	28.33	0.8576	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	31.5	128	2	29.46	1.0839	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	31.5	128	2	29.72	1.0728	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	31.5	128	2	36.85	2.1991	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	9/06/2023	143	31.5	128	2	29.37	0.9953	CTmax			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	6/06/2023	140	31.5	128	2	28.33	0.8576	Resp			
60	LCKM159	LCKM155	leading	Cockermouth Island	17/01/2023	6/06/2023	140	31.5	128	2	29.46	1.0839	Resp			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	34.62	1.7610	LN			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	36.22	1.5260	LN			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	28.58	0.8300	LN			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	34.51	1.1856	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	32.02	0.9607	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	31.53	1.0101	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	35.72	1.3752	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	35.72	1.4159	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	32.71	1.0656	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	33.50	1.1113	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	33.30	1.1690	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	26.11	0.5534	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	341	2	24.23	0.4751	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	28.5	341	2	32.75	1.3322	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	28.5	341	2	38.94	2.1591	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	28.5	341	2	33.70	1.5190	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	28.5	341	2	34.69	1.5533	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	28.5	341	2	33.05	1.2929	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	31.34	0.9258	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	37.46	1.5180	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	32.62	1.0854	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	28.96	0.7494	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	32.64	1.0787	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	33.08	1.2355	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	29.44	0.7618	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	34.80	1.2516	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	34.81	1.2013	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	36.36	1.6187	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	29.85	0.8158	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	27.30	0.6486	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	33.34	1.1789	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	27.90	0.6279	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	28.5	147	1	36.73	1.3643	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	28.5	147	1	32.11	1.3546	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	28.5	147	1	33.89	1.5185	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	28.5	147	1	31.30	1.2248	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	28.5	147	1	33.11	1.4585	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	28.5	147	1	35.15	1.7950	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	10/06/2023	134	28.5	341	2	35.60	1.7568	Resp			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	10/06/2023	134	28.5	341	2	35.77	1.7416	Resp			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	34.16	1.2373	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	33.66	1.1121	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	32.07	0.9762	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	35.60	1.2576	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	34.28	1.2390	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	32.19	1.0396	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	26.89	0.5792	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	31.39	0.9491	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	38.67	2.4480	LN			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	36.03	1.6840	LN			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	32.02	1.2930	LN			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	32.30	1.3470	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	232	2	34.39	1.5590	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	30	232	2	34.43	1.6047	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	30	232	2	34.89	1.6669	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	30	232	2	26.28	0.7333	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	30	232	2	31.50	1.2430	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	30	232	2	na	na	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	30	232	1	28.05	0.7979	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	30	232	1	37.58	2.1318	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	30	232	1	34.07	1.5577	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	30	232	1	33.82	1.4906	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	30	232	1	34.48	1.5906	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	38.38	1.6961	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	31.89	0.9090	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	31.58	1.0181	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	30.55	0.8481	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	34.79	1.2230	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	31.53	1.0405	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	31.67	0.9444	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	36.64	1.7179	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	30.48	0.9345	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	32.01	0.9928	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	38.04	1.7858	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	34.53	1.3378	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	33.55	1.1706	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	34.09	1.4243	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	31.75	1.1140	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	30.48	0.9178	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	33.97	1.2511	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	28.81	0.7200	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	23.58	0.3821	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	30	148	2	24.16	0.4173	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	30	232	2	34.89	1.6669	Resp			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	30	232	2	26.28	0.7333	Resp			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	31.5	126	1	34.28	1.6800	LN			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	31.5	126	1	29.29	1.1020	LN			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	31.5	126	1	28.12	0.9030	LN			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	31.5	126	1	31.10	1.0420	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	31.5	126	1	30.15	1.0159	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	31.5	126	1	25.88	0.6457	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	31.5	126	1	31.52	1.2127	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	31.5	126	1	30.05	1.0521	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	31.5	126	1	28.02	0.9360	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	31.5	126	1	27.96	0.8444	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	6/06/2023	130	31.5	126	1	20.62	0.3594	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	31.5	126	1	30.91	1.1255	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	31.5	126	1	28.89	0.9919	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	31.5	126	1	29.07	1.0400	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	31.5	126	1	29.16	0.9984	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	9/06/2023	133	31.5	126	1	35.69	1.9947	CTmax			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	31.5	359	2	32.71	1.1734	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	31.5	359	2	36.41	1.6716	growth			
65	LSBI028	LSBI027	leading	St. Bee's Island	27/01/2023	16/06/2023	140	31.5	359	2	29.40	0.8300	growth			
